aggregate_type,origin,production_process,ambient_temp_c,ambient_humidity_pct,material_density,coarse_aggregate_pct,sand_pct,sand_rate,particle_shape_index,crushing_value_pct,flaky_particle_pct,mud_content_pct,clay_lump_pct,water_binder_ratio,cement_content,fly_ash_content,slag_powder_content,total_binder,mix_ratio,water_content,admixture_content,mix_design_accuracy_pct,concrete_strength_mpa,quality_pass,quality_pass_rate_pct,pavement_performance_score,structural_strength_mpa
花岗岩,产地C,破碎工艺,20.302683790070088,54.215402711236685,2.7118343995805727,73.17622768301979,26.82377231698021,0.2678177756516419,1.0,13.835100012620675,11.50916834954609,1.8881622937397315,0.6612423340019945,0.615159551187494,442.8066899702568,56.222319559579596,36.631656045056495,535.6606655748928,0.8266552286325124,329.5167746238454,7.150215232471956,95.9534790971861,31.76382840714727,1,105.87942802382425,79.44116547342242,29.956755964619624
玄武岩,产地C,筛分工艺,30.59622458782048,59.22505700107012,2.7248286338347154,64.8687881234855,35.1312118765145,0.3242407930710929,1.0,17.849398822734504,6.933601791175359,1.8623405855114976,0.4725385208354681,0.5031042862965092,290.0462341181226,43.32685780773299,28.869565429323213,362.2426573551788,0.8006959650633646,182.24583359482813,5.241273482477705,93.16021121630693,39.180892053844104,1,120.0,81.17866944156569,40.859339815224125
花岗岩,产地D,破碎工艺,23.52772121205983,59.41569881002512,2.7466847624003097,73.05117502846998,26.948824971530016,0.27476463142888696,1.0,12.391293639518246,8.006835378578268,2.4430177723299633,0.8904569438533957,0.4332161471716376,344.89061101414444,56.34021641369218,37.944029672592336,439.174857100429,0.7853150184671798,190.25763952770237,6.661333318181342,94.1983771977008,40.63187325283077,1,120.0,86.13973068627749,39.37673384447205
花岗岩,产地A,水洗工艺,32.263777725630916,68.26403317330525,2.8746476311376914,72.37371052419945,27.626289475800547,0.3010844163340714,1.0,14.88894632715471,4.026080580239645,1.247296125336855,0.27404580670147916,0.5058498884325086,366.9300623160367,54.61020936198906,36.371031242541335,457.9113029205671,0.8013125248836395,231.6343814943535,6.612926592007524,92.86862702473519,54.44441426457375,1,120.0,92.4413126762309,52.60588751573863
石灰岩,产地A,水洗工艺,32.64373925270454,49.339678283723195,2.680448766656721,71.88777366418955,28.112226335810448,0.29738077795965007,1.0,12.298563414610893,9.658100277157438,0.2,0.0,0.40827654574979455,300.9895368963928,50.66999053792028,34.2401236922353,385.8996511265484,0.7799684089314946,157.553776567998,5.949505431287713,96.58513059422705,53.62265244031564,1,120.0,83.62376083184182,47.40095283179195
花岗岩,产地A,筛分工艺,24.594770176391282,59.48457791392349,2.8739740880930436,69.08979784457172,30.91020215542828,0.345750032326094,1.0,12.69176038989318,9.001483767134376,1.658734693252887,0.6551445386719981,0.385945780569665,374.3294990623301,64.68819662440998,43.83702873002837,482.8547244167685,0.7752424904084266,186.3557435167802,7.552109690959182,97.18615667330567,70.99563691418963,1,120.0,100.0,71.80925196749455
砂岩,产地C,水洗工艺,19.957756337263252,79.12005469052697,2.5470488086670167,79.15371912415631,20.84628087584369,0.25,1.0,17.501029712312185,7.5098662705664605,0.779071151185527,0.086759212996954,0.5863303703626274,330.0094752723346,43.803453246162796,28.72747149371792,402.54040001221534,0.8198170301970193,236.0216618250824,5.489321181987375,93.0362327089958,31.490336822270542,1,104.96778940756847,83.04328785751615,28.57109894678756
砂岩,产地A,筛分工艺,14.570510611333313,71.64060152585938,2.716432320577232,72.4659784424494,27.534021557550602,0.2999710369517822,1.0,11.846091544372001,5.886570328953185,2.2510322973216748,0.8364472980954281,0.3586180276863781,368.7154533094928,65.73326159870535,44.69100303266037,479.1397179408585,0.7695363993076532,171.8281406341582,7.624943093505157,93.7053796275935,53.106693075323506,1,120.0,96.64317780758091,49.60857191769969
砂岩,产地C,水洗工艺,17.639814634866042,73.49179048888705,2.620873356334919,65.1583206837322,34.8416793162678,0.36134623071243605,1.0,11.856105137918743,9.632880063722427,0.8015324960334975,0.2311808509578889,0.42167030114581194,344.60003742371737,57.088489044865945,38.508866315853,440.19739278443626,0.7828307097504035,185.6181671790145,6.727667487506362,94.48987643013282,51.83070145721062,1,120.0,95.86947491663052,47.91179291117214
石灰岩,产地D,筛分工艺,18.1308258755067,60.24431840178034,2.5743270710183888,71.24152737867992,28.75847262132008,0.3033984504137176,1.0,17.732363741552778,6.239358322138437,2.1620348744924467,0.7568417509001824,0.47448266258908084,250.0,38.775866870545954,25.956900152909473,314.73276702345544,0.7943246658565066,149.335241301318,4.643936543944201,92.13234871683538,32.33733878086202,1,107.79112926954006,84.50179726152132,27.115027677805465
花岗岩,产地D,筛分工艺,31.892348137307522,63.20997563686023,2.7353519618625914,73.7624168853711,26.237583114628904,0.2780961769625732,1.0,18.015721579396004,7.280938606878857,1.292769370853326,0.3630374490682041,0.37510126353940415,415.3049356382871,72.66995268715729,49.31115281988938,537.2860411453337,0.7729680353373424,201.53667291569894,8.461711073177018,93.26820865656146,51.5981001170525,1,120.0,94.4592829809036,51.12983477187047
砂岩,产地B,干法工艺,25.57912293613473,70.02236166702926,2.6174382082233905,67.05945700537845,32.94054299462155,0.31642183790187994,1.0,15.58842285930398,11.116723569679966,1.9302508744006825,0.6159966904699608,0.5020483962905128,453.5229157677036,67.84263843349132,45.2129423780222,566.578496579217,0.8004591040886664,284.4498255802857,8.203782427491875,96.5283439870654,31.682901210789836,1,105.60967070263278,75.92939247032074,27.186157942973523
石灰岩,产地A,破碎工艺,26.948022620459938,75.60255529530932,2.7312792296837496,75.4463612346555,24.553638765344502,0.2760322391634714,0.9492250488423517,13.315268983492395,8.170926852251998,2.6061283796783403,1.0057241173093394,0.42547243802861984,341.1622909032593,56.25954239100703,37.930128156964535,435.35196145123086,0.7836470743487786,185.2302604391969,6.6370606439070325,93.4221227431399,43.12806054717723,1,120.0,91.3362947405249,38.73036785797927
砂岩,产地D,破碎工艺,13.89789495532437,40.48397087117114,2.5588364205783347,71.91016852858006,28.08983147141994,0.26332833889480933,1.0,16.878661957281814,12.36426506838255,1.0676482740526372,0.27053169560884044,0.5031128262053486,305.1023974066698,45.57541346340804,30.367780129972658,381.04559100005054,0.8006978813373262,191.70892420112276,5.513299782489757,95.15832486904311,28.893240733799196,0,96.31080244599733,81.56656837742297,26.4803401538093
砂岩,产地C,水洗工艺,19.010167853913693,46.84558692950154,2.5646376887169136,58.28760831167327,41.71239168832673,0.3814956172877068,1.0,16.520062869127006,8.217933148103173,1.8252776033994669,0.35838791420197913,0.4968787343800415,425.3006360587844,64.06059065951301,42.72918504389996,532.0904117621974,0.7993014470045747,264.3844103721558,7.731918925641291,92.41168194229415,25.976380604801776,0,86.58793534933925,77.27787727344972,25.476915796525873
玄武岩,产地A,干法工艺,29.435398882231436,73.09444101402647,2.8484547291381426,71.49835988668963,28.501640113310373,0.30358227420740436,1.0,14.24416033075233,7.178693269846166,2.426387376573525,0.7436197293273831,0.43055902954993364,444.5191451433736,72.85143993598399,49.08209063769583,566.4526757170535,0.7847418931875848,243.8913143426978,8.606914033055565,94.94129793917952,52.609292971006575,1,120.0,94.26028022644373,55.953766748204835
花岗岩,产地A,筛分工艺,26.433870561912933,57.23110644231196,2.7950639552772163,67.96985422793642,32.03014577206358,0.322215553987604,1.0,8.0,4.537813025347688,1.7729877156559406,0.4953752546614088,0.5868526938072789,341.56022942050015,45.30094920855449,29.706209038659622,416.56738766771423,0.8199399173632731,244.46369360505915,5.678427123469836,93.10453033957157,47.16803149404932,1,120.0,92.55831378469665,47.674826024282396
石灰岩,产地D,破碎工艺,24.263973606572012,53.282792107419226,2.6613211162095882,72.68589907270868,27.31410092729132,0.28895336364971275,1.0,12.17947596440623,8.744514898745509,1.5186238674548083,0.6428750552283211,0.3967731357253247,339.0659692389743,57.860038743204704,39.156704441916354,436.08271242409535,0.7775267388018555,173.02590524411332,6.773353839828726,92.41202208369499,48.29983879025235,1,120.0,93.6883024774046,45.306794948560345
玄武岩,产地C,筛分工艺,27.824211793000615,47.45839013004396,2.69873242574779,74.72107420125907,25.27892579874093,0.25907996718131576,0.9894139079005371,12.476985426211542,7.585240016962368,1.5870413261635867,0.5637939049531537,0.557909637643899,346.004445116425,47.89326835948965,31.594895705661926,425.4926091815766,0.8131855586915013,237.38642740865055,5.923241604954239,96.06760360932873,33.81051845267267,1,112.70172817557555,82.05345498038088,34.902428610066956
花岗岩,产地D,筛分工艺,33.17898903067908,54.44983298455891,2.8033331629613762,70.97581023570909,29.02418976429091,0.25218937291428023,1.0,14.419271255920927,3.636660595430347,1.7863995096512595,0.5148140172353286,0.5439946594102433,266.2725555377348,37.59796925242467,24.87006999509682,328.74059478525623,0.8099777142268433,178.83312789452626,4.622110319367234,96.30319669943381,45.36601347727336,1,120.0,88.12597852782146,43.549344970410004
花岗岩,产地D,破碎工艺,23.894787682314746,45.97630716576175,2.6860832685332254,78.32626116972348,21.67373883027652,0.25,1.0,15.696800965534546,10.331071375370374,2.0800943500636415,0.7845795970426763,0.5916705766128352,335.44370606533863,44.166492318569595,28.93182291311047,408.5420212970187,0.8210751613760288,241.72229331138024,5.549346482178062,92.24959261627986,20.0,0,66.66666666666666,72.86446920333077,20.0
石灰岩,产地C,水洗工艺,25.346849013290345,80.91094272732477,2.5992928234376405,69.10646557718252,30.89353442281748,0.26973961078981484,1.0,17.915613231675703,8.085637850935125,1.6594398520032632,0.33199033213415713,0.46392448314744167,435.74709437746225,68.50602448595284,45.93267968474635,550.1857985481614,0.791999894448963,255.24466222651824,8.176176449423965,94.88838771238295,39.548493462749555,1,120.0,87.92181575599882,39.36579425126496
砂岩,产地B,干法工艺,25.962984593656525,59.775639480194265,2.696225859055795,73.12408911526937,26.87591088473063,0.2695065233154485,1.0,15.810486657073362,9.989311050339227,1.4597071600805196,0.39889269070192157,0.38691314304576085,341.565566961472,58.960150326513904,39.95054315786704,440.4762604458529,0.7754460288410029,170.4260543661481,6.885026535032651,94.83499894080752,46.12755365378558,1,120.0,81.80951007129617,45.43445402330768
玄武岩,产地B,筛分工艺,36.96054817636996,59.420494582372825,2.727752680455237,74.02471286818674,25.97528713181326,0.2788563847155091,1.0,10.820267984285621,4.06452244880337,2.0755598646100086,0.6013761183587158,0.6161437268263638,297.9982736063897,37.77761502406475,24.608232847968694,360.38412147842314,0.826890686481678,222.04841569676063,4.807006211861645,90.34349258988905,35.67181811834483,1,118.90606039448276,76.31242751704023,34.323963116477316
石灰岩,产地B,筛分工艺,14.503218677904872,65.88076675167832,2.7500537153082196,69.51327015553633,30.486729844463667,0.3100215364810689,1.0,18.840476699672987,9.38222601778145,1.2125930862167267,0.457383033342612,0.42322388256189086,374.834280965224,61.980806299826654,41.800176212804686,478.61526347785536,0.7831640768025087,202.56141006248032,7.307383537193376,92.35387375684338,49.31968378524687,1,120.0,92.15147590463664,42.33444737800981
花岗岩,产地B,筛分工艺,28.41611507394404,69.6234516926657,2.8145920289797406,73.8938715398889,26.106128460111094,0.25926609978776827,1.0,17.669834620469693,9.817766843461168,1.6894341597640232,0.6507312357813908,0.38491659418355717,316.6400600752944,54.784012317571744,37.13000848723763,408.5540808801038,0.7750260611598616,157.2592453521631,6.394212123640393,97.29686512036842,53.330104675033134,1,120.0,92.08058530825188,52.06122447313055
石灰岩,产地C,破碎工艺,24.42598875620468,69.45888156554639,2.6222675146719583,67.02663506418915,32.97336493581085,0.3457371798943713,1.0,12.002732983199643,11.208965562067398,2.2829472395901433,0.7362073485815643,0.43481706032761497,346.6773938166036,56.521099401876015,38.057357128699465,441.25585034717915,0.7856607307162922,191.86557170032245,6.685833364766769,93.14622046385247,36.76786396553802,1,120.0,82.33483921064484,36.366623085773874
砂岩,产地C,干法工艺,27.833858630920897,70.73621943907571,2.489335326399142,67.88715790489391,32.11284209510609,0.2650312774991351,1.0,18.10476261913113,6.97722620515497,2.1529934398951593,0.750342165335449,0.3714647427074338,286.55756097263605,50.35018411164501,34.18066857157581,371.0884136558568,0.7722083213257805,137.8462621003826,5.857761445285381,97.09205525020663,32.00842675223496,1,106.6947558407832,78.09896038957461,32.97097104598267
花岗岩,产地D,筛分工艺,21.713137230026376,53.69154449209144,2.7190340847864083,63.43755654831844,36.56244345168156,0.39036187238718006,1.0,13.023385996406873,6.248610999347477,1.3602992065886048,0.6162651777343296,0.4920919060098677,298.1687919406634,45.1969081574177,30.17057121880499,373.5362713168861,0.7982325006604637,183.81417571614554,5.445815533517823,92.37941609443698,39.54951107813113,1,120.0,81.02078074560596,41.668001156425575
石灰岩,产地B,筛分工艺,24.75517484570775,57.02133195043139,2.675081502676671,71.20704558185024,28.792954418149762,0.28704377831838795,1.0,15.665776940834938,7.0293979963796325,1.549817471498357,0.38905818581248186,0.401546529459319,386.88296274317963,65.65043848650235,44.401791830587015,496.935193060269,0.7785380632042656,199.54260213954768,7.694810243279768,96.22581116489532,52.57711731151055,1,120.0,90.37027240707091,52.76399410367083
玄武岩,产地C,水洗工艺,28.557052897327477,67.69031655442275,2.7683608866652185,71.62625837927172,28.373741620728282,0.272175236005027,1.0,17.47632197227343,6.699122584135022,1.5071814833360002,0.3377214322846624,0.42700126640761027,355.7933389700544,58.56349347859251,39.475203371818715,453.83203582046565,0.7839758123880108,193.78685403168276,6.911856158182252,94.56728551099549,47.37189035279501,1,120.0,90.92146918243905,46.21763223000488
玄武岩,产地C,筛分工艺,40.5645510052192,54.7261093836038,2.7894223588120055,75.89631579289615,24.103684207103854,0.25,1.0,20.496089210842822,6.596851311227178,2.3282154036500606,0.8315301902245591,0.527422308933197,311.1971306578592,44.972820827474024,29.839651487382277,386.0096029727155,0.8061901265183179,203.5900760702563,5.491286497265389,94.41519500495087,35.024182130863174,1,116.74727376954392,81.95639827151639,34.51323327821218
玄武岩,产地C,水洗工艺,29.040180947010356,59.94893367972775,2.6757506410428125,73.95570002177942,26.04429997822058,0.2813007618929882,1.0,17.49632670499971,7.183577080575173,0.8037179453234606,0.08160040193715512,0.4998954568140953,355.97675651524514,53.40395646613359,35.603257893159636,444.9839708745384,0.7999765830118215,222.44546539527744,6.4527327781007235,98.71280017398607,38.645311163180686,1,120.0,87.93116764202883,37.807986365286446
玄武岩,产地C,破碎工艺,20.759672009847456,63.987637644248146,2.750059088199409,68.57602221676284,31.423977783237163,0.2796202078962664,1.0,15.38421332333632,9.56821104432471,0.9215537998321237,0.5002944610352018,0.4512467658055727,319.642664563637,51.06312242134591,34.301808508963965,405.0075954939469,0.7892263456782856,182.75836759333518,6.070064436198613,92.92529080169834,48.236115426733924,1,120.0,85.97177416514374,47.07840834348604
石灰岩,产地A,水洗工艺,22.881201589886484,67.85185082310376,2.738270107800667,64.10910156332862,35.89089843667138,0.37914371176115247,1.0,13.59783541706844,6.8388636500211515,2.034084782076042,0.680109138448941,0.4636698822997586,310.8119915314915,48.88016597672083,32.77497458839698,392.4671320966093,0.7919440027272968,181.97518894575865,5.833357186426294,96.51261758316105,44.85956805833369,1,120.0,86.95231698467752,44.747308738871546
花岗岩,产地B,干法工艺,22.73292945808073,42.22319037629799,2.8236706351205223,72.16425201259987,27.835747987400126,0.2989062529112012,1.0,14.309698261828308,6.460599982074761,1.5122661229343575,0.5380153717189375,0.4509804344505233,408.2017198624153,65.23223217220325,43.82165263087225,517.2556046654908,0.7891682877489542,233.27215731401117,7.753762717836958,96.54301642135518,56.64381106644944,1,120.0,96.70120870624045,59.36919817126785
玄武岩,产地A,水洗工艺,16.021784136849924,67.14745649888945,2.804934495606777,75.5537658620732,24.446234137926794,0.25,1.0,18.02997072391717,5.298954088001178,0.6151910359782311,0.011198337565669417,0.41550759468661086,389.1438776594386,64.94752209620083,43.84634310140764,497.93774285704706,0.7815111090527594,206.89691383821176,7.640816847330299,100.0,59.062268495357124,1,120.0,95.25091215422428,60.80018961315499
玄武岩,产地B,干法工艺,23.349549041492814,57.66275942148275,2.6528751154519115,73.77592486901972,26.22407513098028,0.2538427879008798,1.0,15.33712257520213,7.083574081787107,1.41544763128777,0.5723325701525266,0.449797867132177,348.9363575184453,55.843923504277825,37.521238159227806,442.3015191819509,0.7889106014463004,198.94627995736317,6.63541682447441,93.28827003808951,45.72336096479249,1,120.0,87.8378435605349,45.58460500415093
玄武岩,产地B,破碎工艺,28.664145409108727,67.07457710864381,2.742228878373612,75.42238762428644,24.577612375713557,0.252812553087171,0.9866126009073672,11.919373262220931,13.623374677140085,2.2589292896859923,0.8618856729435878,0.4892673300394355,357.2168668624852,54.34930817664917,36.296770296705816,447.86294533584015,0.7976030850121303,219.12470748806416,6.542080359168241,93.84337253765943,36.46448549149805,1,120.0,78.85621605530622,35.27648608910819
砂岩,产地C,筛分工艺,18.628839404616024,67.76931692354829,2.5222146212541543,68.9405523440088,31.059447655991207,0.28286117586622456,1.0,11.918784190908578,10.816728466077874,2.0709844638209476,0.4194122436544658,0.4399070296816928,349.58009913328283,56.63847617420987,38.109105891491375,444.32768119898407,0.7867619190187922,195.46287044159922,6.709761078964197,96.964724463576,32.465747877176554,1,108.21915959058852,77.8376874831408,29.01037506400634
石灰岩,产地D,水洗工艺,30.242413255252963,76.07915061119158,2.6098697113540963,67.66690515912177,32.33309484087823,0.3070191129843993,1.0,17.44044648868979,8.06123982325675,1.336105442675172,0.25055807719344025,0.4835814104184219,374.3504629586769,57.38183076599999,38.35699228751653,470.0892860121935,0.7963390659981278,227.32643995236546,6.893476677714118,94.7453535074027,41.141844495541235,1,120.0,87.10283439783088,39.440075627545816
石灰岩,产地C,水洗工艺,27.43887410542169,73.53453647621203,2.6790002118066947,66.315493238841,33.684506761159,0.31984781435006127,1.0,15.951862258816274,9.255616935502005,0.3723142825876137,0.0,0.38306649772615625,310.02491707721526,53.754197430781645,36.44033660962104,400.21945111761795,0.7746373051371359,153.3106634615105,6.2711726621784445,93.77774958948375,52.5310394320613,1,120.0,92.58883013221353,46.7338932328086
玄武岩,产地C,筛分工艺,21.328833390144812,73.46571662610296,2.7252575417937486,69.72051766693203,30.279482333067975,0.3057864499636032,1.0,12.809700062275626,8.470634968987024,1.7784097271903991,0.6231934873085114,0.40168850790834365,393.12523666843214,66.69853121941664,45.10983295620708,504.93360084405583,0.7785681840370241,202.82602471583596,7.817944969300728,96.82474897591489,47.97295864485734,1,120.0,89.932607150589,50.78220636481103
石灰岩,产地B,筛分工艺,24.292351813310763,74.43670319166239,2.7274045433198717,69.6070460201559,30.392953979844094,0.3070751842608781,1.0,17.803996943923178,7.2255196024287525,2.959639893528725,0.9185261400292385,0.391254359738082,367.6782918945406,63.14842603667713,42.765340878826095,473.5920588100438,0.776360762505976,185.29495774676374,7.382095569328217,94.26121053730326,47.46313448151264,1,120.0,87.77025662288162,44.09439187228034
玄武岩,产地C,破碎工艺,32.99160903820517,62.91378984815946,2.727087696035677,71.03338814269559,28.966611857304414,0.3012346424625031,1.0,13.463792446480339,6.8534188377822485,2.1414332151065905,0.7339123553048769,0.4047894902566075,336.8471831055224,56.94135586764889,38.49542711191764,432.28396608508893,0.7792266415896139,174.98400627768774,6.679697275882356,93.16030996975131,42.59414737156061,1,120.0,86.76588856714906,44.81933367913524
玄武岩,产地A,筛分工艺,28.66773906752933,60.321850870368394,2.7150837030165547,69.35351271482246,30.646487285177543,0.3065097171985883,1.0,14.44523069436007,6.400253644666947,1.7169563220403108,0.47876562066598505,0.5529744837364873,325.6110984245729,45.391848796103474,29.97374786677045,400.97669508744684,0.812044945289307,221.7298809563438,5.601746744641775,95.98290019860562,34.37227871104798,1,114.57426237015996,88.27381688345405,35.828404891114744
玄武岩,产地A,破碎工艺,25.04391827449074,68.72817083178334,2.653957649671363,69.33186135136614,30.668138648633857,0.3016429412768695,1.0,15.41043110339254,9.560135967606481,1.6164728255259826,0.6583947695002436,0.5080831034488288,392.05654708834044,58.17467533766993,38.73029966464819,488.9615220906586,0.8018147223773756,248.43308761088488,7.050418804658994,95.67881859345431,42.166961882285555,1,120.0,81.54016282604084,43.788810892636754
花岗岩,产地B,水洗工艺,23.811583415195077,67.32080951433022,2.7774404380839797,66.11652973513928,33.88347026486072,0.3873616107630299,1.0,13.17273739274594,3.8466474633957883,1.026175248053678,0.32335679656297667,0.3638461505052524,342.47568419249467,60.69722918110533,41.24197583342281,444.41488920702284,0.7706215352135928,161.69864666519348,7.049103872885011,93.86587598990853,60.70895781546914,1,120.0,100.0,58.042786702514775
石灰岩,产地B,破碎工艺,25.383045352258296,56.9093376326174,2.6593036766824416,74.70809506775745,25.291904932242545,0.25,1.0,16.1145584304243,7.231157067374561,2.484602484847396,0.7606135505327153,0.4849998637126764,315.05534520850813,48.203476404511704,32.214415488277425,395.4732371012973,0.7966540227039668,191.80446609614015,5.793683462513895,94.41266843887303,38.38378246861182,1,120.0,85.37547223897127,35.65789646132493
花岗岩,产地A,破碎工艺,22.44118221028848,64.04823408808268,2.7511527130309057,70.38259031121855,29.61740968878145,0.2899558567463713,1.0,17.943018307489947,10.729675127979522,2.4777761637857303,0.7036273468210217,0.4187534149881144,330.77151165128384,54.99053789586976,37.10825952626128,422.8703090734149,0.7822055711976182,177.0783860215719,6.4751871667158705,93.26874879598812,44.86887685996317,1,120.0,86.02922169606231,45.56326702288655
石灰岩,产地A,水洗工艺,14.476252471404926,59.64903533215406,2.614968637517431,69.12778032857359,30.872219671426407,0.29388111787882754,1.0,12.422867930470423,7.574165457154471,0.5670899215170822,0.02212729843787104,0.3954092331622748,388.46023244445803,66.39490558613407,44.94042628404483,499.795564314637,0.7772382553597658,197.62378082355698,7.769775695899851,96.29047731865225,51.70581779597997,1,120.0,94.42596118581777,49.11562590043467
花岗岩,产地A,水洗工艺,35.210889552673656,51.46067091539944,2.7632628393263645,66.26285373375397,33.73714626624603,0.3788735317386391,1.0,15.832932022158381,3.8488918432329537,0.7952328508357625,0.08570428914720232,0.33114084274219946,269.472339937698,49.52142543588815,33.77266482769489,352.766430201281,0.7638831727382416,116.81537298800949,5.710791659044885,93.41060865660445,69.52963428426457,1,120.0,96.1385730133407,65.5253262699779
石灰岩,产地D,干法工艺,25.776624995997008,72.9046074137635,2.6102754257567615,63.34043444804457,36.65956555195543,0.3597695652263531,1.0,16.41372175125171,6.956865858343814,2.664875792461941,0.9665560163506183,0.5277534955056196,332.22955472097635,47.99032691738993,31.839875754030246,412.05975739239653,0.8062654718417469,217.46597732103484,5.860505495941384,93.2141005970052,25.63205892982996,0,85.44019643276654,82.97855525948232,24.21642421284406
石灰岩,产地B,水洗工艺,26.990736325612687,60.551992425300895,2.7032938911853193,76.53982096274672,23.460179037253283,0.25,1.0,15.428352576780927,8.805975090381732,1.240961070338743,0.09936882586376969,0.34089094802662895,403.5291334837882,73.37039759701652,49.983684029215034,526.8832151100197,0.7658796520961981,179.60971869817288,8.478125507663655,91.66719740636357,51.58287322909426,1,120.0,96.46162655620141,49.10851908258906
花岗岩,产地B,筛分工艺,24.710461250615456,80.48708257698851,2.779431554078399,72.77319354065904,27.226806459340963,0.27908403036167684,1.0,16.821218168838286,4.847449202574885,1.6127894546732255,0.4800413188995579,0.4458429457592101,341.5891613948371,54.93826675757079,36.933835550742636,433.4612637031505,0.7880500289150851,193.2556466819224,6.519938175392211,96.1829883179852,48.45968662422547,1,120.0,94.57003731320259,51.019077007955296
石灰岩,产地A,水洗工艺,21.32441599637706,43.745077298001675,2.780403362358636,61.88041078715017,38.11958921284983,0.42145474982189396,1.0,14.343858652065116,6.439580996074424,0.2,0.0,0.3742951003420105,363.6408366138921,63.68841246770314,43.220798893103705,470.55004797469894,0.7727994889790017,176.1245774226278,7.414480161280351,93.58978249048911,60.00228945587254,1,120.0,89.9744981231669,59.02523801849568
花岗岩,产地C,筛分工艺,24.070377595256147,54.432212271566335,2.6782197971977304,73.81571150354829,26.184288496451714,0.25,1.0,16.658489813739806,6.729344414875387,1.8927083762577808,0.7553108764985166,0.512067515765594,404.3384482268597,59.674895114306274,39.70194073289396,503.7152840740599,0.802712288093706,257.9362341689643,7.243085697754525,90.86753565483446,34.647523991601425,1,115.49174663867142,85.75159318176446,33.9593838302805
花岗岩,产地A,破碎工艺,17.003026189028443,60.326388366908716,2.8440529446028715,74.61240585116555,25.387594148834452,0.32075701706499704,0.9624663624677086,15.707064442684729,10.292462219109769,2.4025479470433035,0.8458188469453274,0.42325185389488396,394.6164826698585,65.24968909396543,44.00456078710085,503.87073255092474,0.7831700814850876,213.26422167555214,7.692837067987511,92.74183136708618,47.08674180117199,1,120.0,92.45979908976425,45.18610065520213
玄武岩,产地A,水洗工艺,36.385432490266524,71.37381097628914,2.7823649371564363,70.62188061150465,29.37811938849535,0.3164564053660381,1.0,12.663255027293818,4.375960008904959,0.26912586382626,0.0,0.43924298755837243,327.9970613480039,53.18518350962818,35.78892436537108,416.9711692230032,0.7866180819148807,183.1516620952196,6.299421178896366,94.85832641384017,63.4214943892606,1,120.0,100.0,62.76548215384222
石灰岩,产地B,干法工艺,18.827440007888022,63.99469372602185,2.704733456205929,77.9905544787588,22.009445521241204,0.2513301505515785,1.0,15.850215820382106,8.156499674050568,1.7355521761988297,0.43843850500053133,0.4419412589655974,343.4803223898082,55.510455376079825,37.33933750218727,436.3301152680753,0.7872028777541026,192.83228046617742,6.5801144430656935,94.94435164859216,44.39695641209011,1,120.0,83.39596062734059,41.11851190644819
花岗岩,产地A,筛分工艺,19.840168580764104,63.10472754180751,2.7781742568367225,71.08359821061441,28.91640178938559,0.32526881505194405,1.0,13.46589461000088,6.946573870508144,1.6991977424815359,0.4367117169267357,0.47420562679486267,395.2381950864507,61.32471356476455,41.05305773499279,497.615966386208,0.7942634918986899,235.9722912433031,7.343788432098026,94.74217669080352,48.90426374950279,1,120.0,93.52791543430634,49.41980835159625
石灰岩,产地A,破碎工艺,22.798703978067998,48.727362074458526,2.753584018694529,62.91588236025405,37.08411763974595,0.3901122299922988,1.0,14.066114473895023,10.192441518985794,1.9394167818606844,0.7232517245373444,0.4510403811186648,396.97347436419494,63.43315515680333,42.61269793805007,503.0193274590483,0.7891813548586029,226.8820291671836,7.540056593779606,94.66999073997124,42.40450450455729,1,120.0,90.99274270112319,42.301607672554965
玄武岩,产地A,破碎工艺,31.44037862426189,48.43058602770529,2.794761237917262,71.8258450052416,28.174154994758396,0.2900021302271747,1.0,13.086203431392384,9.684341526338915,1.6119577167171966,0.4728448104550879,0.4465381448831107,345.59749373425296,55.53488068789408,37.3311918442424,438.4635662663894,0.7882011649841039,195.79070747942643,6.592132467400329,92.45467982827881,59.06191720643742,1,120.0,94.2771849959873,61.07942603035949
花岗岩,产地A,破碎工艺,25.07254499631327,63.22504660289905,2.7660277507541124,71.22448650856364,28.775513491436357,0.31439441348569463,1.0,15.752963704749538,10.359079887417657,2.6775059648429873,0.9136523317677532,0.4085278419796178,347.32271738537867,58.452479305555585,39.497825511849456,445.2730222027837,0.7800219192870906,181.90642685224566,6.863759664431825,93.23629096793354,46.3678128458188,1,120.0,83.1462628108314,44.872267492119235
石灰岩,产地A,筛分工艺,18.81932101984769,46.35894006181641,2.6993987985543404,66.98351575610923,33.01648424389077,0.3603668170630532,1.0,15.25094614151136,11.38654667132992,1.7375738409345456,0.7755666383938667,0.32402165013263257,363.3841847266926,67.29717754822428,45.93058085208456,476.61194312700144,0.762431974202255,154.43258828493143,7.749607008127214,96.4199303453058,59.81173441512541,1,120.0,96.19855165007256,56.08108096460205
花岗岩,产地B,水洗工艺,31.271691803786698,54.68122249710672,2.758022207053145,72.86779418438712,27.132205815612878,0.2698703371935982,1.0,15.603410032418575,11.332484518276488,0.20730378188869208,0.0,0.3605159232366516,418.34503450086464,74.42224935630655,50.5873740859691,543.3546579431403,0.7699299681804561,195.88800615330626,8.636535768358174,96.52726532697494,62.82062921037338,1,120.0,98.4056462520037,61.14426196613244
